#OTU ID	feces1	feces2	feces3	feces4	feces5	feces6	plaque1	plaque2	plaque3	plaque4	plaque5	plaque6	saliva1	saliva2	saliva3	saliva4	saliva5	saliva6
165935	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300355	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
215231	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
361266	0	9	6	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0
523782	0	3	1	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0
4388948	0	14	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
69933	0	4	0	7	88	0	0	0	0	0	0	0	0	0	0	0	0	0
187008	0	4	4	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
367688	0	1	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0
558839	0	36	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
178213	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
177031	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4427688	0	5	3	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0
174694	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
180903	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
188918	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
167741	0	7	9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4360486	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2064265	0	2	5	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
4310221	0	21	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
197273	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2066056	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
292921	0	2	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
545061	0	11	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
357930	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
181139	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
586517	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
169515	0	8	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
180781	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
750071	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
289257	0	17	91	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76547	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
194326	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
230232	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300855	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4478125	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
369077	0	16	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
193968	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
194756	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
175776	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72820	0	14	0	53	5	13	0	1	0	0	1	0	0	0	0	0	0	0
988932	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4412542	0	11	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
755474	0	32	10	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
2442706	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3023610	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
524444	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
840279	0	3	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0
320322	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
179847	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4368216	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3035308	0	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187126	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4201482	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
198053	0	8	7	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
730906	0	1	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0
359098	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
294617	0	2	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4453773	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
184971	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
369602	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4429981	0	8	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
206574	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
195798	0	3	1	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1040889	0	5	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4483045	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
364092	0	2	19	0	8	36	0	0	0	0	0	0	0	0	0	0	0	0
227819	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
516093	0	8	36	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2686191	0	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
358410	0	3	0	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0
186238	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
181931	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
178762	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
174755	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
199702	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
186321	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4082721	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
584375	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
840914	0	1	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4388068	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
185021	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
197003	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
185821	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
843442	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72142	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4356623	0	1	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
189925	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
176518	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
177820	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
315391	0	5	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
327050	0	4	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0
308333	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
192258	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1769960	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
207126	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73753	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
190679	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
359120	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
291648	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
179744	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
367790	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
176115	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
180141	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4465072	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
183245	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4480861	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
514940	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
298942	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
342638	0	1	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
323325	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
179644	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1825542	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
184465	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
527874	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4468234	0	1	2	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0
182522	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
365484	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
192936	0	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2358923	0	1	0	0	0	0	1	0	0	0	1	0	1	1	4	6	15	9
752354	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
321693	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
577294	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
198587	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
215266	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
214036	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
146554	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2110315	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
198783	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
189971	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
99891	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
358343	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
187751	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
147702	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3319304	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
192438	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
326482	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
190572	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
344154	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
365212	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
620319	0	1	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0
342380	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
551902	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4202174	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
237138	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4336940	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
4404187	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
370086	0	0	40	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0
194430	0	0	5	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0
297635	0	0	32	18	50	0	0	0	0	0	0	0	0	0	0	0	0	0
528596	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4334844	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110723	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
205241	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
791522	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
368261	0	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
519836	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
521450	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4368484	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
359993	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
518748	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
531928	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4335376	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
173565	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4318177	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4307094	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
198786	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
